id_compteur;nom_compteur;id;name;sum_counts;date;installation_date;coordinates;counter;
100056041-101056041;147 avenue d'Italie S-N;100056041;147 avenue d'Italie;19.0;2022-11-11T06:00:00+01:00;2019-12-10;48.82009,2.3588;Y2H19070344;
100056041-101056041;147 avenue d'Italie S-N;100056041;147 avenue d'Italie;85.0;2022-11-11T14:00:00+01:00;2019-12-10;48.82009,2.3588;Y2H19070344;
100056041-101056041;147 avenue d'Italie S-N;100056041;147 avenue d'Italie;48.0;2022-11-11T20:00:00+01:00;2019-12-10;48.82009,2.3588;Y2H19070344;
100056041-101056041;147 avenue d'Italie S-N;100056041;147 avenue d'Italie;24.0;2022-11-11T22:00:00+01:00;2019-12-10;48.82009,2.3588;Y2H19070344;
100056041-101056041;147 avenue d'Italie S-N;100056041;147 avenue d'Italie;20.0;2022-11-11T23:00:00+01:00;2019-12-10;48.82009,2.3588;Y2H19070344;
100056042-101056042;33 avenue des Champs Elysées NO-SE;100056042;33 avenue des Champs Elysées;37.0;2022-11-11T01:00:00+01:00;2019-10-30;48.86999,2.30722;Y2H19070354;
100056042-101056042;33 avenue des Champs Elysées NO-SE;100056042;33 avenue des Champs Elysées;13.0;2022-11-11T02:00:00+01:00;2019-10-30;48.86999,2.30722;Y2H19070354;
100056042-101056042;33 avenue des Champs Elysées NO-SE;100056042;33 avenue des Champs Elysées;10.0;2022-11-11T07:00:00+01:00;2019-10-30;48.86999,2.30722;Y2H19070354;
100056042-101056042;33 avenue des Champs Elysées NO-SE;100056042;33 avenue des Champs Elysées;112.0;2022-11-11T14:00:00+01:00;2019-10-30;48.86999,2.30722;Y2H19070354;
100056042-101056042;33 avenue des Champs Elysées NO-SE;100056042;33 avenue des Champs Elysées;47.0;2022-11-11T21:00:00+01:00;2019-10-30;48.86999,2.30722;Y2H19070354;
100056042-101056042;33 avenue des Champs Elysées NO-SE;100056042;33 avenue des Champs Elysées;36.0;2022-11-11T22:00:00+01:00;2019-10-30;48.86999,2.30722;Y2H19070354;
100056042-101056042;33 avenue des Champs Elysées NO-SE;100056042;33 avenue des Champs Elysées;14.0;2022-11-11T04:00:00+01:00;2019-10-30;48.86999,2.30722;Y2H19070354;
100056042-101056042;33 avenue des Champs Elysées NO-SE;100056042;33 avenue des Champs Elysées;0.0;2022-11-11T10:00:00+01:00;2019-10-30;48.86999,2.30722;Y2H19070354;
100056042-101056042;33 avenue des Champs Elysées NO-SE;100056042;33 avenue des Champs Elysées;168.0;2022-11-11T16:00:00+01:00;2019-10-30;48.86999,2.30722;Y2H19070354;
100056042-101056042;33 avenue des Champs Elysées NO-SE;100056042;33 avenue des Champs Elysées;153.0;2022-11-11T17:00:00+01:00;2019-10-30;48.86999,2.30722;Y2H19070354;
100056042-101056042;33 avenue des Champs Elysées NO-SE;100056042;33 avenue des Champs Elysées;141.0;2022-11-11T18:00:00+01:00;2019-10-30;48.86999,2.30722;Y2H19070354;
100056042-101056042;33 avenue des Champs Elysées NO-SE;100056042;33 avenue des Champs Elysées;65.0;2022-11-11T20:00:00+01:00;2019-10-30;48.86999,2.30722;Y2H19070354;
100056042-101056042;33 avenue des Champs Elysées NO-SE;100056042;33 avenue des Champs Elysées;42.0;2022-11-11T23:00:00+01:00;2019-10-30;48.86999,2.30722;Y2H19070354;
100056042-101056042;33 avenue des Champs Elysées NO-SE;100056042;33 avenue des Champs Elysées;50.0;2022-11-11T00:00:00+01:00;2019-10-30;48.86999,2.30722;Y2H19070354;
100056042-101056042;33 avenue des Champs Elysées NO-SE;100056042;33 avenue des Champs Elysées;17.0;2022-11-11T03:00:00+01:00;2019-10-30;48.86999,2.30722;Y2H19070354;
100056042-101056042;33 avenue des Champs Elysées NO-SE;100056042;33 avenue des Champs Elysées;11.0;2022-11-11T05:00:00+01:00;2019-10-30;48.86999,2.30722;Y2H19070354;
100056042-101056042;33 avenue des Champs Elysées NO-SE;100056042;33 avenue des Champs Elysées;20.0;2022-11-11T06:00:00+01:00;2019-10-30;48.86999,2.30722;Y2H19070354;
100056042-101056042;33 avenue des Champs Elysées NO-SE;100056042;33 avenue des Champs Elysées;4.0;2022-11-11T08:00:00+01:00;2019-10-30;48.86999,2.30722;Y2H19070354;
100056042-101056042;33 avenue des Champs Elysées NO-SE;100056042;33 avenue des Champs Elysées;0.0;2022-11-11T09:00:00+01:00;2019-10-30;48.86999,2.30722;Y2H19070354;
100056042-101056042;33 avenue des Champs Elysées NO-SE;100056042;33 avenue des Champs Elysées;0.0;2022-11-11T11:00:00+01:00;2019-10-30;48.86999,2.30722;Y2H19070354;
100056042-101056042;33 avenue des Champs Elysées NO-SE;100056042;33 avenue des Champs Elysées;1.0;2022-11-11T12:00:00+01:00;2019-10-30;48.86999,2.30722;Y2H19070354;
100056042-101056042;33 avenue des Champs Elysées NO-SE;100056042;33 avenue des Champs Elysées;101.0;2022-11-11T13:00:00+01:00;2019-10-30;48.86999,2.30722;Y2H19070354;
100056042-101056042;33 avenue des Champs Elysées NO-SE;100056042;33 avenue des Champs Elysées;157.0;2022-11-11T15:00:00+01:00;2019-10-30;48.86999,2.30722;Y2H19070354;
100056042-101056042;33 avenue des Champs Elysées NO-SE;100056042;33 avenue des Champs Elysées;91.0;2022-11-11T19:00:00+01:00;2019-10-30;48.86999,2.30722;Y2H19070354;
100056044-101056044;132 rue Lecourbe NE-SO;100056044;132 rue Lecourbe;61.0;2022-11-11T00:00:00+01:00;2019-10-30;48.84209,2.30115;Y2H19070359;
100056044-101056044;132 rue Lecourbe NE-SO;100056044;132 rue Lecourbe;13.0;2022-11-11T03:00:00+01:00;2019-10-30;48.84209,2.30115;Y2H19070359;
100056044-101056044;132 rue Lecourbe NE-SO;100056044;132 rue Lecourbe;3.0;2022-11-11T05:00:00+01:00;2019-10-30;48.84209,2.30115;Y2H19070359;
100056044-101056044;132 rue Lecourbe NE-SO;100056044;132 rue Lecourbe;23.0;2022-11-11T08:00:00+01:00;2019-10-30;48.84209,2.30115;Y2H19070359;
100056044-101056044;132 rue Lecourbe NE-SO;100056044;132 rue Lecourbe;42.0;2022-11-11T11:00:00+01:00;2019-10-30;48.84209,2.30115;Y2H19070359;
100056044-101056044;132 rue Lecourbe NE-SO;100056044;132 rue Lecourbe;62.0;2022-11-11T16:00:00+01:00;2019-10-30;48.84209,2.30115;Y2H19070359;
100056044-101056044;132 rue Lecourbe NE-SO;100056044;132 rue Lecourbe;31.0;2022-11-11T22:00:00+01:00;2019-10-30;48.84209,2.30115;Y2H19070359;
100056044-101056044;132 rue Lecourbe NE-SO;100056044;132 rue Lecourbe;32.0;2022-11-11T01:00:00+01:00;2019-10-30;48.84209,2.30115;Y2H19070359;
100056044-101056044;132 rue Lecourbe NE-SO;100056044;132 rue Lecourbe;18.0;2022-11-11T02:00:00+01:00;2019-10-30;48.84209,2.30115;Y2H19070359;
100056044-101056044;132 rue Lecourbe NE-SO;100056044;132 rue Lecourbe;1.0;2022-11-11T06:00:00+01:00;2019-10-30;48.84209,2.30115;Y2H19070359;
100056044-101056044;132 rue Lecourbe NE-SO;100056044;132 rue Lecourbe;47.0;2022-11-11T13:00:00+01:00;2019-10-30;48.84209,2.30115;Y2H19070359;
100056044-101056044;132 rue Lecourbe NE-SO;100056044;132 rue Lecourbe;33.0;2022-11-11T14:00:00+01:00;2019-10-30;48.84209,2.30115;Y2H19070359;
100056044-101056044;132 rue Lecourbe NE-SO;100056044;132 rue Lecourbe;49.0;2022-11-11T15:00:00+01:00;2019-10-30;48.84209,2.30115;Y2H19070359;
100056044-101056044;132 rue Lecourbe NE-SO;100056044;132 rue Lecourbe;57.0;2022-11-11T19:00:00+01:00;2019-10-30;48.84209,2.30115;Y2H19070359;
100056044-101056044;132 rue Lecourbe NE-SO;100056044;132 rue Lecourbe;47.0;2022-11-11T20:00:00+01:00;2019-10-30;48.84209,2.30115;Y2H19070359;
100056044-101056044;132 rue Lecourbe NE-SO;100056044;132 rue Lecourbe;27.0;2022-11-11T21:00:00+01:00;2019-10-30;48.84209,2.30115;Y2H19070359;
100056044-101056044;132 rue Lecourbe NE-SO;100056044;132 rue Lecourbe;5.0;2022-11-11T04:00:00+01:00;2019-10-30;48.84209,2.30115;Y2H19070359;
100056044-101056044;132 rue Lecourbe NE-SO;100056044;132 rue Lecourbe;6.0;2022-11-11T07:00:00+01:00;2019-10-30;48.84209,2.30115;Y2H19070359;
100056044-101056044;132 rue Lecourbe NE-SO;100056044;132 rue Lecourbe;22.0;2022-11-11T09:00:00+01:00;2019-10-30;48.84209,2.30115;Y2H19070359;
100056044-101056044;132 rue Lecourbe NE-SO;100056044;132 rue Lecourbe;50.0;2022-11-11T10:00:00+01:00;2019-10-30;48.84209,2.30115;Y2H19070359;
100056044-101056044;132 rue Lecourbe NE-SO;100056044;132 rue Lecourbe;57.0;2022-11-11T12:00:00+01:00;2019-10-30;48.84209,2.30115;Y2H19070359;
100056044-101056044;132 rue Lecourbe NE-SO;100056044;132 rue Lecourbe;70.0;2022-11-11T17:00:00+01:00;2019-10-30;48.84209,2.30115;Y2H19070359;
100056044-101056044;132 rue Lecourbe NE-SO;100056044;132 rue Lecourbe;77.0;2022-11-11T18:00:00+01:00;2019-10-30;48.84209,2.30115;Y2H19070359;
100056044-101056044;132 rue Lecourbe NE-SO;100056044;132 rue Lecourbe;44.0;2022-11-11T23:00:00+01:00;2019-10-30;48.84209,2.30115;Y2H19070359;
100056045-101056045;Pont de la Concorde N-S;100056045;Pont de la Concorde;61.0;2022-11-11T01:00:00+01:00;2019-11-08;48.86373,2.31973;Y2H20083602;
100056045-101056045;Pont de la Concorde N-S;100056045;Pont de la Concorde;18.0;2022-11-11T03:00:00+01:00;2019-11-08;48.86373,2.31973;Y2H20083602;
100056045-101056045;Pont de la Concorde N-S;100056045;Pont de la Concorde;22.0;2022-11-11T04:00:00+01:00;2019-11-08;48.86373,2.31973;Y2H20083602;
100056045-101056045;Pont de la Concorde N-S;100056045;Pont de la Concorde;21.0;2022-11-11T05:00:00+01:00;2019-11-08;48.86373,2.31973;Y2H20083602;
100056045-101056045;Pont de la Concorde N-S;100056045;Pont de la Concorde;12.0;2022-11-11T06:00:00+01:00;2019-11-08;48.86373,2.31973;Y2H20083602;
100056045-101056045;Pont de la Concorde N-S;100056045;Pont de la Concorde;24.0;2022-11-11T07:00:00+01:00;2019-11-08;48.86373,2.31973;Y2H20083602;
100056045-101056045;Pont de la Concorde N-S;100056045;Pont de la Concorde;56.0;2022-11-11T08:00:00+01:00;2019-11-08;48.86373,2.31973;Y2H20083602;
100056045-101056045;Pont de la Concorde N-S;100056045;Pont de la Concorde;129.0;2022-11-11T10:00:00+01:00;2019-11-08;48.86373,2.31973;Y2H20083602;
100056045-101056045;Pont de la Concorde N-S;100056045;Pont de la Concorde;190.0;2022-11-11T16:00:00+01:00;2019-11-08;48.86373,2.31973;Y2H20083602;
100056045-101056045;Pont de la Concorde N-S;100056045;Pont de la Concorde;155.0;2022-11-11T18:00:00+01:00;2019-11-08;48.86373,2.31973;Y2H20083602;
100056045-101056045;Pont de la Concorde N-S;100056045;Pont de la Concorde;93.0;2022-11-11T20:00:00+01:00;2019-11-08;48.86373,2.31973;Y2H20083602;
100056045-101056045;Pont de la Concorde N-S;100056045;Pont de la Concorde;88.0;2022-11-11T21:00:00+01:00;2019-11-08;48.86373,2.31973;Y2H20083602;
100056045-101056045;Pont de la Concorde N-S;100056045;Pont de la Concorde;109.0;2022-11-11T00:00:00+01:00;2019-11-08;48.86373,2.31973;Y2H20083602;
100056045-101056045;Pont de la Concorde N-S;100056045;Pont de la Concorde;114.0;2022-11-11T09:00:00+01:00;2019-11-08;48.86373,2.31973;Y2H20083602;
100056045-101056045;Pont de la Concorde N-S;100056045;Pont de la Concorde;145.0;2022-11-11T11:00:00+01:00;2019-11-08;48.86373,2.31973;Y2H20083602;
100056045-101056045;Pont de la Concorde N-S;100056045;Pont de la Concorde;184.0;2022-11-11T12:00:00+01:00;2019-11-08;48.86373,2.31973;Y2H20083602;
100056045-101056045;Pont de la Concorde N-S;100056045;Pont de la Concorde;190.0;2022-11-11T17:00:00+01:00;2019-11-08;48.86373,2.31973;Y2H20083602;
100056045-101056045;Pont de la Concorde N-S;100056045;Pont de la Concorde;156.0;2022-11-11T19:00:00+01:00;2019-11-08;48.86373,2.31973;Y2H20083602;
100056045-101056045;Pont de la Concorde N-S;100056045;Pont de la Concorde;34.0;2022-11-11T02:00:00+01:00;2019-11-08;48.86373,2.31973;Y2H20083602;
100056045-101056045;Pont de la Concorde N-S;100056045;Pont de la Concorde;146.0;2022-11-11T13:00:00+01:00;2019-11-08;48.86373,2.31973;Y2H20083602;
100056045-101056045;Pont de la Concorde N-S;100056045;Pont de la Concorde;168.0;2022-11-11T14:00:00+01:00;2019-11-08;48.86373,2.31973;Y2H20083602;
100056045-101056045;Pont de la Concorde N-S;100056045;Pont de la Concorde;161.0;2022-11-11T15:00:00+01:00;2019-11-08;48.86373,2.31973;Y2H20083602;
100056045-101056045;Pont de la Concorde N-S;100056045;Pont de la Concorde;49.0;2022-11-11T22:00:00+01:00;2019-11-08;48.86373,2.31973;Y2H20083602;
100056045-101056045;Pont de la Concorde N-S;100056045;Pont de la Concorde;66.0;2022-11-11T23:00:00+01:00;2019-11-08;48.86373,2.31973;Y2H20083602;
100056046-101056046;Pont des Invalides S-N;100056046;Pont des Invalides;0.0;2022-11-11T22:00:00+01:00;2019-11-06;48.86279,2.31055;Y2H21015014;
100056047-101056047;Pont de la Concorde S-N;100056047;Pont de la Concorde;8.0;2022-11-11T04:00:00+01:00;2019-11-08;48.86382,2.32006;Y2H19070356;
100056047-101056047;Pont de la Concorde S-N;100056047;Pont de la Concorde;98.0;2022-11-11T11:00:00+01:00;2019-11-08;48.86382,2.32006;Y2H19070356;
100056047-101056047;Pont de la Concorde S-N;100056047;Pont de la Concorde;152.0;2022-11-11T18:00:00+01:00;2019-11-08;48.86382,2.32006;Y2H19070356;
100056047-101056047;Pont de la Concorde S-N;100056047;Pont de la Concorde;35.0;2022-11-11T23:00:00+01:00;2019-11-08;48.86382,2.32006;Y2H19070356;
100056047-101056047;Pont de la Concorde S-N;100056047;Pont de la Concorde;76.0;2022-11-11T00:00:00+01:00;2019-11-08;48.86382,2.32006;Y2H19070356;
100056047-101056047;Pont de la Concorde S-N;100056047;Pont de la Concorde;43.0;2022-11-11T01:00:00+01:00;2019-11-08;48.86382,2.32006;Y2H19070356;
100056047-101056047;Pont de la Concorde S-N;100056047;Pont de la Concorde;16.0;2022-11-11T02:00:00+01:00;2019-11-08;48.86382,2.32006;Y2H19070356;
100056047-101056047;Pont de la Concorde S-N;100056047;Pont de la Concorde;40.0;2022-11-11T08:00:00+01:00;2019-11-08;48.86382,2.32006;Y2H19070356;
100056047-101056047;Pont de la Concorde S-N;100056047;Pont de la Concorde;95.0;2022-11-11T10:00:00+01:00;2019-11-08;48.86382,2.32006;Y2H19070356;
100056047-101056047;Pont de la Concorde S-N;100056047;Pont de la Concorde;102.0;2022-11-11T12:00:00+01:00;2019-11-08;48.86382,2.32006;Y2H19070356;
100056047-101056047;Pont de la Concorde S-N;100056047;Pont de la Concorde;124.0;2022-11-11T13:00:00+01:00;2019-11-08;48.86382,2.32006;Y2H19070356;
100056047-101056047;Pont de la Concorde S-N;100056047;Pont de la Concorde;150.0;2022-11-11T14:00:00+01:00;2019-11-08;48.86382,2.32006;Y2H19070356;
100056047-101056047;Pont de la Concorde S-N;100056047;Pont de la Concorde;193.0;2022-11-11T15:00:00+01:00;2019-11-08;48.86382,2.32006;Y2H19070356;
100056047-101056047;Pont de la Concorde S-N;100056047;Pont de la Concorde;152.0;2022-11-11T19:00:00+01:00;2019-11-08;48.86382,2.32006;Y2H19070356;
100056047-101056047;Pont de la Concorde S-N;100056047;Pont de la Concorde;87.0;2022-11-11T20:00:00+01:00;2019-11-08;48.86382,2.32006;Y2H19070356;
100056047-101056047;Pont de la Concorde S-N;100056047;Pont de la Concorde;43.0;2022-11-11T21:00:00+01:00;2019-11-08;48.86382,2.32006;Y2H19070356;
100056047-101056047;Pont de la Concorde S-N;100056047;Pont de la Concorde;52.0;2022-11-11T22:00:00+01:00;2019-11-08;48.86382,2.32006;Y2H19070356;
100056047-101056047;Pont de la Concorde S-N;100056047;Pont de la Concorde;4.0;2022-11-11T03:00:00+01:00;2019-11-08;48.86382,2.32006;Y2H19070356;
100056047-101056047;Pont de la Concorde S-N;100056047;Pont de la Concorde;8.0;2022-11-11T05:00:00+01:00;2019-11-08;48.86382,2.32006;Y2H19070356;
100056047-101056047;Pont de la Concorde S-N;100056047;Pont de la Concorde;3.0;2022-11-11T06:00:00+01:00;2019-11-08;48.86382,2.32006;Y2H19070356;
100056047-101056047;Pont de la Concorde S-N;100056047;Pont de la Concorde;20.0;2022-11-11T07:00:00+01:00;2019-11-08;48.86382,2.32006;Y2H19070356;
100056047-101056047;Pont de la Concorde S-N;100056047;Pont de la Concorde;64.0;2022-11-11T09:00:00+01:00;2019-11-08;48.86382,2.32006;Y2H19070356;
100056047-101056047;Pont de la Concorde S-N;100056047;Pont de la Concorde;167.0;2022-11-11T16:00:00+01:00;2019-11-08;48.86382,2.32006;Y2H19070356;
100056047-101056047;Pont de la Concorde S-N;100056047;Pont de la Concorde;170.0;2022-11-11T17:00:00+01:00;2019-11-08;48.86382,2.32006;Y2H19070356;
100056223-101056223;Pont des Invalides N-S;100056223;Pont des Invalides;11.0;2022-11-11T01:00:00+01:00;2019-11-07;48.86281,2.31037;Y2H19070365;
100056223-101056223;Pont des Invalides N-S;100056223;Pont des Invalides;3.0;2022-11-11T03:00:00+01:00;2019-11-07;48.86281,2.31037;Y2H19070365;
100056223-101056223;Pont des Invalides N-S;100056223;Pont des Invalides;2.0;2022-11-11T05:00:00+01:00;2019-11-07;48.86281,2.31037;Y2H19070365;
100056223-101056223;Pont des Invalides N-S;100056223;Pont des Invalides;12.0;2022-11-11T10:00:00+01:00;2019-11-07;48.86281,2.31037;Y2H19070365;
100056223-101056223;Pont des Invalides N-S;100056223;Pont des Invalides;25.0;2022-11-11T11:00:00+01:00;2019-11-07;48.86281,2.31037;Y2H19070365;
100056223-101056223;Pont des Invalides N-S;100056223;Pont des Invalides;23.0;2022-11-11T13:00:00+01:00;2019-11-07;48.86281,2.31037;Y2H19070365;
100056223-101056223;Pont des Invalides N-S;100056223;Pont des Invalides;29.0;2022-11-11T14:00:00+01:00;2019-11-07;48.86281,2.31037;Y2H19070365;
100056223-101056223;Pont des Invalides N-S;100056223;Pont des Invalides;54.0;2022-11-11T15:00:00+01:00;2019-11-07;48.86281,2.31037;Y2H19070365;
100056223-101056223;Pont des Invalides N-S;100056223;Pont des Invalides;23.0;2022-11-11T17:00:00+01:00;2019-11-07;48.86281,2.31037;Y2H19070365;
100056223-101056223;Pont des Invalides N-S;100056223;Pont des Invalides;17.0;2022-11-11T21:00:00+01:00;2019-11-07;48.86281,2.31037;Y2H19070365;
100056223-101056223;Pont des Invalides N-S;100056223;Pont des Invalides;11.0;2022-11-11T23:00:00+01:00;2019-11-07;48.86281,2.31037;Y2H19070365;
100056223-101056223;Pont des Invalides N-S;100056223;Pont des Invalides;9.0;2022-11-11T00:00:00+01:00;2019-11-07;48.86281,2.31037;Y2H19070365;
100056223-101056223;Pont des Invalides N-S;100056223;Pont des Invalides;1.0;2022-11-11T04:00:00+01:00;2019-11-07;48.86281,2.31037;Y2H19070365;
100056223-101056223;Pont des Invalides N-S;100056223;Pont des Invalides;3.0;2022-11-11T06:00:00+01:00;2019-11-07;48.86281,2.31037;Y2H19070365;
100056223-101056223;Pont des Invalides N-S;100056223;Pont des Invalides;4.0;2022-11-11T07:00:00+01:00;2019-11-07;48.86281,2.31037;Y2H19070365;
100056223-101056223;Pont des Invalides N-S;100056223;Pont des Invalides;4.0;2022-11-11T08:00:00+01:00;2019-11-07;48.86281,2.31037;Y2H19070365;
100056223-101056223;Pont des Invalides N-S;100056223;Pont des Invalides;5.0;2022-11-11T09:00:00+01:00;2019-11-07;48.86281,2.31037;Y2H19070365;
100056223-101056223;Pont des Invalides N-S;100056223;Pont des Invalides;38.0;2022-11-11T16:00:00+01:00;2019-11-07;48.86281,2.31037;Y2H19070365;
100056223-101056223;Pont des Invalides N-S;100056223;Pont des Invalides;21.0;2022-11-11T20:00:00+01:00;2019-11-07;48.86281,2.31037;Y2H19070365;
100056223-101056223;Pont des Invalides N-S;100056223;Pont des Invalides;5.0;2022-11-11T02:00:00+01:00;2019-11-07;48.86281,2.31037;Y2H19070365;
100056223-101056223;Pont des Invalides N-S;100056223;Pont des Invalides;17.0;2022-11-11T12:00:00+01:00;2019-11-07;48.86281,2.31037;Y2H19070365;
100056223-101056223;Pont des Invalides N-S;100056223;Pont des Invalides;37.0;2022-11-11T18:00:00+01:00;2019-11-07;48.86281,2.31037;Y2H19070365;
100056223-101056223;Pont des Invalides N-S;100056223;Pont des Invalides;35.0;2022-11-11T19:00:00+01:00;2019-11-07;48.86281,2.31037;Y2H19070365;
100056223-101056223;Pont des Invalides N-S;100056223;Pont des Invalides;13.0;2022-11-11T22:00:00+01:00;2019-11-07;48.86281,2.31037;Y2H19070365;
100056225-101056225;3 avenue de la Porte D'Orléans (gare routière) S-N;100056225;3 avenue de la Porte D'Orléans (gare routière);0.0;2022-11-11T01:00:00+01:00;2019-11-06;48.82108,2.32537;Y2H19070367;
100056225-101056225;3 avenue de la Porte D'Orléans (gare routière) S-N;100056225;3 avenue de la Porte D'Orléans (gare routière);0.0;2022-11-11T03:00:00+01:00;2019-11-06;48.82108,2.32537;Y2H19070367;
100056225-101056225;3 avenue de la Porte D'Orléans (gare routière) S-N;100056225;3 avenue de la Porte D'Orléans (gare routière);2.0;2022-11-11T06:00:00+01:00;2019-11-06;48.82108,2.32537;Y2H19070367;
100056225-101056225;3 avenue de la Porte D'Orléans (gare routière) S-N;100056225;3 avenue de la Porte D'Orléans (gare routière);5.0;2022-11-11T09:00:00+01:00;2019-11-06;48.82108,2.32537;Y2H19070367;
100056225-101056225;3 avenue de la Porte D'Orléans (gare routière) S-N;100056225;3 avenue de la Porte D'Orléans (gare routière);2.0;2022-11-11T10:00:00+01:00;2019-11-06;48.82108,2.32537;Y2H19070367;
100056225-101056225;3 avenue de la Porte D'Orléans (gare routière) S-N;100056225;3 avenue de la Porte D'Orléans (gare routière);6.0;2022-11-11T12:00:00+01:00;2019-11-06;48.82108,2.32537;Y2H19070367;
100056225-101056225;3 avenue de la Porte D'Orléans (gare routière) S-N;100056225;3 avenue de la Porte D'Orléans (gare routière);3.0;2022-11-11T13:00:00+01:00;2019-11-06;48.82108,2.32537;Y2H19070367;
100056225-101056225;3 avenue de la Porte D'Orléans (gare routière) S-N;100056225;3 avenue de la Porte D'Orléans (gare routière);3.0;2022-11-11T14:00:00+01:00;2019-11-06;48.82108,2.32537;Y2H19070367;
100056225-101056225;3 avenue de la Porte D'Orléans (gare routière) S-N;100056225;3 avenue de la Porte D'Orléans (gare routière);3.0;2022-11-11T21:00:00+01:00;2019-11-06;48.82108,2.32537;Y2H19070367;
100056225-101056225;3 avenue de la Porte D'Orléans (gare routière) S-N;100056225;3 avenue de la Porte D'Orléans (gare routière);3.0;2022-11-11T22:00:00+01:00;2019-11-06;48.82108,2.32537;Y2H19070367;
